Item_Identifier,Outlet_Identifier,Predicted_Sales
FDI22,5,4616.4745563939405
FDI22,7,3216.046212026608
FDI22,2,2888.118792598856
FDI22,8,3133.687885623897
FDI22,6,2790.023008349768
FDI22,4,2020.0994476863002
NCC07,9,2043.541799737189
NCC07,3,2092.6305221474186
NCC07,0,180.00956742654694
NCC07,1,1475.8507988785454
NCC07,5,3103.2767108911553
NCC07,7,1702.8483665238225
NCC07,2,1374.920947096071
NCC07,8,1620.4900401211114
NCC07,6,1276.825162846983
NCC07,4,506.9016021835148
FDM16,9,1665.6467497299732
FDM16,3,1714.735472140203
FDM16,0,-197.8854825806684
FDM16,1,1097.95574887133
FDM16,5,2725.3816608839397
FDM16,7,1324.953316516607
FDM16,2,997.0258970888551
FDM16,8,1242.5949901138958
FDM16,6,898.9301128397672
FDM16,4,129.006552176299
FDT36,9,853.957837358334
FDT36,3,903.0465597685636
FDT36,0,-1009.5743949523076
FDT36,1,286.2668364996907
FDT36,5,1913.6927485123003
FDT36,7,513.2644041449678
FDT36,2,185.33698471721596
FDT36,8,430.90607774225646
FDT36,6,87.24120046812823
FDT36,4,-682.6823601953402
FDH38,9,2269.591745845277
FDH38,3,2318.680468255506
FDH38,0,406.0595135346348
FDH38,1,1701.9007449866333
FDH38,5,3329.326656999243
FDH38,7,1928.8983126319104
FDH38,2,1600.9708932041583
FDH38,8,1846.539986229199
FDH38,6,1502.8751089550706
FDH38,4,732.9515482916024
FDC16,9,1849.274791394454
FDC16,3,1898.3635138046836
FDC16,0,-14.257440916187988
FDC16,1,1281.5837905358105
FDC16,5,2909.00970254842
FDC16,7,1508.5813581810876
FDC16,2,1180.653938753336
FDC16,8,1426.2230317783765
FDC16,6,1082.558154504248
FDC16,4,312.63459384077987
FDT33,9,3094.7951548082747
FDT33,3,3143.8838772185045
FDT33,0,1231.2629224976329
FDT33,1,2527.1041539496314
FDT33,5,4154.530065962241
FDT33,7,2754.1017215949087
FDT33,2,2426.1743021671564
FDT33,8,2671.7433951921976
FDT33,6,2328.0785179180684
FDT33,4,1558.1549572546007
FDU31,9,3898.0059482264232
FDU31,3,3947.094670636653
FDU31,0,2034.4737159157812
FDU31,1,3330.31494736778
FDU31,5,4957.740859380389
FDU31,7,3557.3125150130572
FDU31,2,3229.385095585305
FDU31,8,3474.9541886103457
FDU31,6,3131.2893113362175
FDU31,4,2361.3657506727495
DRJ01,9,2787.3853285282908
DRJ01,3,2836.47405093852
DRJ01,0,923.853096217649
DRJ01,1,2219.6943276696475
DRJ01,5,3847.1202396822573
DRJ01,7,2446.6918953149243
DRJ01,2,2118.7644758871725
DRJ01,8,2364.333568912213
DRJ01,6,2020.6686916380847
DRJ01,4,1250.7451309746166
NCF43,9,2628.521978516414
NCF43,3,2677.6107009266434
NCF43,0,764.989746205772
NCF43,1,2060.8309776577703
NCF43,5,3688.25688967038
NCF43,7,2287.8285453030476
NCF43,2,1959.9011258752957
NCF43,8,2205.4702189003365
NCF43,6,1861.8053416262078
NCF43,4,1091.8817809627399
NCS53,9,2782.977421047172
NCS53,3,2832.0661434574017
NCS53,0,919.4451887365301
NCS53,1,2215.2864201885286
NCS53,5,3842.7123322011385
NCS53,7,2442.2839878338054
NCS53,2,2114.3565684060536
NCS53,8,2359.9256614310943
NCS53,6,2016.2607841569659
NCS53,4,1246.3372234934977
DRB24,9,2851.5923641766494
DRB24,3,2900.681086586879
DRB24,0,988.0601318660072
DRB24,1,2283.9013633180057
DRB24,5,3911.3272753306155
DRB24,7,2510.8989309632825
DRB24,2,2182.971511535531
DRB24,8,2428.5406045605714
DRB24,6,2084.875727286443
DRB24,4,1314.952166622975
FDE23,9,1180.149637043227
FDE23,3,1229.2383594534565
FDE23,0,-683.3825952674151
FDE23,1,612.4586361845836
FDE23,5,2239.884548197193
FDE23,7,839.4562038298607
FDE23,2,511.52878440210884
FDE23,8,757.0978774271493
FDE23,6,413.4330001530211
FDE23,4,-356.4905605104468
FDW60,9,3269.899931701877
FDW60,3,3318.988654112107
FDW60,0,1406.367699391235
FDW60,1,2702.2089308432332
FDW60,5,4329.634842855843
FDW60,7,2929.2064984885105
FDW60,2,2601.2790790607587
FDW60,8,2846.8481720857994
FDW60,6,2503.1832948116707
FDW60,4,1733.2597341482028
NCQ18,9,1805.0537482500545
NCQ18,3,1854.142470660284
NCQ18,0,-58.47848406058756
NCQ18,1,1237.3627473914112
NCQ18,5,2864.788659404021
NCQ18,7,1464.360315036688
NCQ18,2,1136.4328956089364
NCQ18,8,1382.001988633977
NCQ18,6,1038.3371113598484
NCQ18,4,268.4135506963803
NCE30,9,3616.7290370641936
NCE30,3,3665.817759474423
NCE30,0,1753.1968047535515
NCE30,1,3049.0380362055503
NCE30,5,4676.46394821816
NCE30,7,3276.035603850827
NCE30,2,2948.1081844230757
NCE30,8,3193.677277448116
NCE30,6,2850.0124001739878
NCE30,4,2080.0888395105194
FDW25,9,1742.6296499143173
FDW25,3,1791.718372324547
FDW25,0,-120.90258239632476
FDW25,1,1174.938649055674
FDW25,5,2802.3645610682834
FDW25,7,1401.936216700951
FDW25,2,1074.0087972731992
FDW25,8,1319.57789029824
FDW25,6,975.9130130241113
FDW25,4,205.98945236064333
NCY17,9,926.8812776500408
NCY17,3,975.9700000602704
NCY17,0,-936.6509546606012
NCY17,1,359.19027679139754
NCY17,5,1986.6161888040072
NCY17,7,586.1878444366746
NCY17,2,258.26042500892277
NCY17,8,503.82951803396327
NCY17,6,160.16464075983504
NCY17,4,-609.7589199036329
NCS18,9,2075.8068900027056
NCS18,3,2124.8956124129354
NCS18,0,212.27465769206378
NCS18,1,1508.1158891440623
NCS18,5,3135.541801156672
NCS18,7,1735.1134567893394
NCS18,2,1407.1860373615878
NCS18,8,1652.7551303866283
NCS18,6,1309.0902531124998
NCS18,4,539.1666924490316
FDB32,9,1872.3963801170278
FDB32,3,1921.4851025272576
FDB32,0,8.864147806385972
FDB32,1,1304.7053792583845
FDB32,5,2932.131291270994
FDB32,7,1531.7029469036615
FDB32,2,1203.7755274759097
FDB32,8,1449.3446205009504
FDB32,6,1105.6797432268218
FDB32,4,335.75618256335383
FDG10,9,1409.437432829431
FDG10,3,1458.5261552396605
FDG10,0,-454.09479948121134
FDG10,1,841.7464319707876
FDG10,5,2469.1723439833972
FDG10,7,1068.7439996160647
FDG10,2,740.8165801883129
FDG10,8,986.3856732133534
FDG10,6,642.7207959392249
FDG10,4,-127.20276472424302
FDF38,9,1115.2886461721823
FDF38,3,1164.377368582412
FDF38,0,-748.2435861384597
FDF38,1,547.597645313539
FDF38,5,2175.023557326149
FDF38,7,774.5952129588161
FDF38,2,446.66779353106426
FDF38,8,692.2368865561048
FDF38,6,348.57200928197653
FDF38,4,-421.35155138149184
FDW59,9,1748.209893025899
FDW59,3,1797.2986154361286
FDW59,0,-115.32233928474307
FDW59,1,1180.5188921672557
FDW59,5,2807.944804179865
FDW59,7,1407.5164598125325
FDW59,2,1079.589040384781
FDW59,8,1325.1581334098214
FDW59,6,981.493256135693
FDW59,4,211.5696954722248
FDY57,9,1819.3613767258994
FDY57,3,1868.4500991361292
FDY57,0,-44.17085558474264
FDY57,1,1251.670375867256
FDY57,5,2879.0962878798655
FDY57,7,1478.6679435125332
FDY57,2,1150.7405240847813
FDY57,8,1396.309617109822
FDY57,6,1052.6447398356934
FDY57,4,282.72117917222545
FDY16,9,3231.2609343156264
FDY16,3,3280.349656725856
FDY16,0,1367.7287020049848
FDY16,1,2663.5699334569836
FDY16,5,4290.995845469593
FDY16,7,2890.5675011022604
FDY16,2,2562.6400816745086
FDY16,8,2808.2091746995493
FDY16,6,2464.5442974254206
FDY16,4,1694.6207367619527
FDA22,9,2992.1942752501836
FDA22,3,3041.282997660413
FDA22,0,1128.6620429395416
FDA22,1,2424.50327439154
FDA22,5,4051.9291864041497
FDA22,7,2651.500842036817
FDA22,2,2323.5734226090653
FDA22,8,2569.142515634106
FDA22,6,2225.4776383599774
FDA22,4,1455.5540776965095
FDV03,9,2781.1508490791075
FDV03,3,2830.2395714893373
FDV03,0,917.6186167684655
FDV03,1,2213.459848220464
FDV03,5,3840.8857602330736
FDV03,7,2440.457415865741
FDV03,2,2112.529996437989
FDV03,8,2358.09908946303
FDV03,6,2014.4342121889015
FDV03,4,1244.5106515254333
FDP27,9,3202.5423736431944
FDP27,3,3251.631096053424
FDP27,0,1339.0101413325524
FDP27,1,2634.851372784551
FDP27,5,4262.277284797161
FDP27,7,2861.848940429828
FDP27,2,2533.921521002076
FDP27,8,2779.490614027117
FDP27,6,2435.825736752988
FDP27,4,1665.9021760895203
FDZ37,9,1886.597120096829
FDZ37,3,1935.6858425070586
FDZ37,0,23.064887786186773
FDZ37,1,1318.9061192381855
FDZ37,5,2946.3320312507954
FDZ37,7,1545.9036868834626
FDZ37,2,1217.976267455711
FDZ37,8,1463.5453604807515
FDZ37,6,1119.880483206623
FDZ37,4,349.95692254315486
FDL10,9,1965.1527518762673
FDL10,3,2014.2414742864971
FDL10,0,101.62051956562573
FDL10,1,1397.461751017624
FDL10,5,3024.887663030234
FDL10,7,1624.4593186629008
FDL10,2,1296.5318992351492
FDL10,8,1542.10099226019
FDL10,6,1198.4361149860613
FDL10,4,428.51255432259336
FDE09,9,2156.109450671116
FDE09,3,2205.198173081346
FDE09,0,292.57721836047426
FDE09,1,1588.4184498124728
FDE09,5,3215.844361825082
FDE09,7,1815.4160174577496
FDE09,2,1487.488598029998
FDE09,8,1733.0576910550387
FDE09,6,1389.3928137809103
FDE09,4,619.4692531174421
FDF33,9,2123.2848672330583
FDF33,3,2172.373589643288
FDF33,0,259.7526349224163
FDF33,1,1555.5938663744148
FDF33,5,3183.0197783870244
FDF33,7,1782.5914340196919
FDF33,2,1454.6640145919403
FDF33,8,1700.2331076169808
FDF33,6,1356.5682303428523
FDF33,4,586.6446696793842
FDR31,9,2719.762788831173
FDR31,3,2768.8515112414025
FDR31,0,856.2305565205311
FDR31,1,2152.07178797253
FDR31,5,3779.497699985139
FDR31,7,2379.0693556178067
FDR31,2,2051.141936190055
FDR31,8,2296.7110292150956
FDR31,6,1953.0461519409669
FDR31,4,1183.122591277499
NCQ29,9,4375.1990020075045
NCQ29,3,4424.287724417734
NCQ29,0,2511.6667696968625
NCQ29,1,3807.5080011488617
NCQ29,5,5434.933913161471
NCQ29,7,4034.5055687941385
NCQ29,2,3706.5781493663867
NCQ29,8,3952.1472423914274
NCQ29,6,3608.4823651172987
NCQ29,4,2838.558804453831
NCI55,9,2330.7636344421644
NCI55,3,2379.852356852394
NCI55,0,467.2314021315226
NCI55,1,1763.072633583521
NCI55,5,3390.4985455961305
NCI55,7,1990.070201228798
NCI55,2,1662.142781801046
NCI55,8,1907.7118748260868
NCI55,6,1564.0469975519584
NCI55,4,794.1234368884902
FDD14,9,3016.148463032715
FDD14,3,3065.237185442945
FDD14,0,1152.6162307220734
FDD14,1,2448.4574621740717
FDD14,5,4075.8833741866815
FDD14,7,2675.455029819349
FDD14,2,2347.527610391597
FDD14,8,2593.096703416638
FDD14,6,2249.431826142509
FDD14,4,1479.508265479041
NCD18,9,3943.03686312149
NCD18,3,3992.1255855317195
NCD18,0,2079.504630810848
NCD18,1,3375.345862262847
NCD18,5,5002.771774275457
NCD18,7,3602.3434299081237
NCD18,2,3274.4160104803723
NCD18,8,3519.9851035054126
NCD18,6,3176.3202262312843
NCD18,4,2406.396665567816
NCE55,9,3023.559901500148
NCE55,3,3072.6486239103774
NCE55,0,1160.027669189506
NCE55,1,2455.8689006415043
NCE55,5,4083.294812654114
NCE55,7,2682.8664682867816
NCE55,2,2354.9390488590298
NCE55,8,2600.5081418840705
NCE55,6,2256.843264609942
NCE55,4,1486.9197039464739
FDX48,9,2845.9240449659737
FDX48,3,2895.0127673762036
FDX48,0,982.3918126553322
FDX48,1,2278.2330441073304
FDX48,5,3905.6589561199403
FDX48,7,2505.2306117526077
FDX48,2,2177.303192324856
FDX48,8,2422.8722853498966
FDX48,6,2079.207408075768
FDX48,4,1309.2838474123
DRF48,9,3336.700337591835
DRF48,3,3385.7890600020646
DRF48,0,1473.168105281193
DRF48,1,2769.0093367331915
DRF48,5,4396.435248745801
DRF48,7,2996.006904378469
DRF48,2,2668.0794849507165
DRF48,8,2913.6485779757577
DRF48,6,2569.9837007016285
DRF48,4,1800.0601400381606
FDU51,9,3127.4051337340798
FDU51,3,3176.4938561443096
FDU51,0,1263.8729014234382
FDU51,1,2559.714132875437
FDU51,5,4187.140044888047
FDU51,7,2786.7117005207137
FDU51,2,2458.784281092962
FDU51,8,2704.3533741180026
FDU51,6,2360.688496843874
FDU51,4,1590.764936180406
NCC19,9,3329.853105940771
NCC19,3,3378.941828351001
NCC19,0,1466.3208736301292
NCC19,1,2762.1621050821277
NCC19,5,4389.588017094738
NCC19,7,2989.1596727274045
NCC19,2,2661.232253299653
NCC19,8,2906.8013463246934
NCC19,6,2563.136469050565
NCC19,4,1793.2129083870968
NCO29,9,2980.785777187918
NCO29,3,3029.874499598148
NCO29,0,1117.253544877276
NCO29,1,2413.0947763292743
NCO29,5,4040.520688341884
NCO29,7,2640.0923439745516
NCO29,2,2312.1649245467997
NCO29,8,2557.7340175718405
NCO29,6,2214.069140297712
NCO29,4,1444.1455796342439
FDX55,9,3765.212522742251
FDX55,3,3814.301245152481
FDX55,0,1901.6802904316094
FDX55,1,3197.521521883608
FDX55,5,4824.947433896217
FDX55,7,3424.519089528885
FDX55,2,3096.5916701011333
FDX55,8,3342.160763126174
FDX55,6,2998.4958858520454
FDX55,4,2228.5723251885775
FDZ19,9,3076.172997598219
FDZ19,3,3125.2617200084483
FDZ19,0,1212.6407652875769
FDZ19,1,2508.481996739575
FDZ19,5,4135.907908752185
FDZ19,7,2735.4795643848524
FDZ19,2,2407.5521449571006
FDZ19,8,2653.1212379821413
FDZ19,6,2309.4563607080127
FDZ19,4,1539.5328000445447
NCV53,9,4169.104218743293
NCV53,3,4218.192941153522
NCV53,0,2305.571986432651
NCV53,1,3601.4132178846494
NCV53,5,5228.839129897259
NCV53,7,3828.4107855299267
NCV53,2,3500.483366102175
NCV53,8,3746.052459127215
NCV53,6,3402.387581853087
NCV53,4,2632.464021189619
FDA35,9,2351.8208820681198
FDA35,3,2400.9096044783496
FDA35,0,488.28864975747797
FDA35,1,1784.1298812094765
FDA35,5,3411.5557932220863
FDA35,7,2011.1274488547533
FDA35,2,1683.2000294270015
FDA35,8,1928.7691224520422
FDA35,6,1585.1042451779138
FDA35,4,815.1806845144456
FDX24,9,1902.749989311107
FDX24,3,1951.8387117213365
FDX24,0,39.2177570004651
FDX24,1,1335.0589884524634
FDX24,5,2962.484900465073
FDX24,7,1562.0565560977404
FDX24,2,1234.1291366699888
FDX24,8,1479.6982296950293
FDX24,6,1136.0333524209009
FDX24,4,366.10979175743273
NCS05,9,2496.432338313078
NCS05,3,2545.5210607233075
NCS05,0,632.9001060024364
NCS05,1,1928.7413374544349
NCS05,5,3556.1672494670447
NCS05,7,2155.7389050997117
NCS05,2,1827.8114856719599
NCS05,8,2073.3805786970006
NCS05,6,1729.7157014228721
NCS05,4,959.792140759404
FDK04,9,1259.7333802718756
FDK04,3,1308.8221026821052
FDK04,0,-603.7988520387662
FDK04,1,692.0423794132323
FDK04,5,2319.468291425842
FDK04,7,919.0399470585094
FDK04,2,591.1125276307575
FDK04,8,836.681620655798
FDK04,6,493.0167433816696
FDK04,4,-276.90681728179834
FDI58,9,1881.097294469986
FDI58,3,1930.186016880216
FDI58,0,17.565062159344052
FDI58,1,1313.4062936113428
FDI58,5,2940.832205623952
FDI58,7,1540.4038612566196
FDI58,2,1212.476441828868
FDI58,8,1458.0455348539087
FDI58,6,1114.38065757978
FDI58,4,344.45709691631214
FDG58,9,2844.1950466952107
FDG58,3,2893.28376910544
FDG58,0,980.6628143845687
FDG58,1,2276.5040458365675
FDG58,5,3903.929957849177
FDG58,7,2503.5016134818443
FDG58,2,2175.5741940540925
FDG58,8,2421.143287079133
FDG58,6,2077.4784098050045
FDG58,4,1307.5548491415366
FDI60,9,1450.3539916185548
FDI60,3,1499.4427140287844
FDI60,0,-413.17824069208746
FDI60,1,882.6629907599115
FDI60,5,2510.088902772521
FDI60,7,1109.6605584051883
FDI60,2,781.7331389774367
FDI60,8,1027.3022320024772
FDI60,6,683.6373547283488
FDI60,4,-86.28620593511914
FDW52,9,3029.4221592653985
FDW52,3,3078.5108816756283
FDW52,0,1165.8899269547567
FDW52,1,2461.731158406755
FDW52,5,4089.157070419365
FDW52,7,2688.7287260520325
FDW52,2,2360.8013066242806
FDW52,8,2606.3703996493214
FDW52,6,2262.7055223751927
FDW52,4,1492.7819617117245
FDN38,9,4294.7056624563675
FDN38,3,4343.794384866597
FDN38,0,2431.1734301457254
FDN38,1,3727.0146615977246
FDN38,5,5354.4405736103345
FDN38,7,3954.0122292430015
FDN38,2,3626.0848098152496
FDN38,8,3871.6539028402904
FDN38,6,3527.9890255661617
FDN38,4,2758.0654649026937
FDU39,9,1306.465151107994
FDU39,3,1355.5538735182236
FDU39,0,-557.0670812026483
FDU39,1,738.7741502493507
FDU39,5,2366.2000622619603
FDU39,7,965.7717178946277
FDU39,2,637.8442984668759
FDU39,8,883.4133914919164
FDU39,6,539.7485142177879
FDU39,4,-230.17504644567998
FDR25,9,4444.728183108583
FDR25,3,4493.816905518813
FDR25,0,2581.195950797941
FDR25,1,3877.0371822499396
FDR25,5,5504.463094262549
FDR25,7,4104.034749895216
FDR25,2,3776.1073304674646
FDR25,8,4021.676423492506
FDR25,6,3678.011546218377
FDR25,4,2908.087985554909
FDM44,9,2025.8570048682461
FDM44,3,2074.9457272784757
FDM44,0,162.3247725576041
FDM44,1,1458.1660040096026
FDM44,5,3085.5919160222124
FDM44,7,1685.1635716548797
FDM44,2,1357.236152227128
FDM44,8,1602.8052452521686
FDM44,6,1259.14036797804
FDM44,4,489.21680731457195
FDM27,9,2706.5644004483092
FDM27,3,2755.653122858539
FDM27,0,843.0321681376677
FDM27,1,2138.873399589666
FDM27,5,3766.299311602276
FDM27,7,2365.8709672349432
FDM27,2,2037.9435478071912
FDM27,8,2283.512640832232
FDM27,6,1939.8477635581035
FDM27,4,1169.9242028946353
NCA29,9,3087.4054388703817
NCA29,3,3136.4941612806115
NCA29,0,1223.87320655974
NCA29,1,2519.714438011739
NCA29,5,4147.140350024349
NCA29,7,2746.7120056570157
NCA29,2,2418.784586229264
NCA29,8,2664.3536792543046
NCA29,6,2320.688801980176
NCA29,4,1550.765241316708
NCJ43,9,3140.7877995183203
NCJ43,3,3189.87652192855
NCJ43,0,1277.2555672076785
NCJ43,1,2573.096798659677
NCJ43,5,4200.522710672287
NCJ43,7,2800.094366304954
NCJ43,2,2472.166946877202
NCJ43,8,2717.7360399022427
NCJ43,6,2374.0711626281145
NCJ43,4,1604.1476019646461
FDX28,9,1905.6255494129484
FDX28,3,1954.714271823178
FDX28,0,42.09331710230617
FDX28,1,1337.934548554305
FDX28,5,2965.3604605669148
FDX28,7,1564.932116199582
FDX28,2,1237.0046967718304
FDX28,8,1482.5737897968709
FDX28,6,1138.9089125227424
FDX28,4,368.98535185927426
FDW15,9,2747.773507076233
FDW15,3,2796.8622294864626
FDW15,0,884.2412747655912
FDW15,1,2180.0825062175895
FDW15,5,3807.5084182301994
FDW15,7,2407.080073862867
FDW15,2,2079.152654435115
FDW15,8,2324.7217474601557
FDW15,6,1981.056870186027
FDW15,4,1211.1333095225589
FDO20,9,4276.637693289237
FDO20,3,4325.726415699467
FDO20,0,2413.105460978595
FDO20,1,3708.946692430594
FDO20,5,5336.372604443203
FDO20,7,3935.944260075871
FDO20,2,3608.016840648119
FDO20,8,3853.5859336731596
FDO20,6,3509.9210563990314
FDO20,4,2739.9974957355635
NCR50,9,2828.9407100548888
NCR50,3,2878.029432465118
NCR50,0,965.4084777442467
NCR50,1,2261.249709196245
NCR50,5,3888.675621208855
NCR50,7,2488.247276841522
NCR50,2,2160.3198574137705
NCR50,8,2405.888950438811
NCR50,6,2062.2240731646825
NCR50,4,1292.3005125012144
FDN28,9,2097.3431386939897
FDN28,3,2146.431861104219
FDN28,0,233.81090638334763
FDN28,1,1529.6521378353461
FDN28,5,3157.0780498479558
FDN28,7,1756.6497054806232
FDN28,2,1428.7222860528716
FDN28,8,1674.291379077912
FDN28,6,1330.6265018037836
FDN28,4,560.7029411403155
FDY13,9,1595.444265143647
FDY13,3,1644.5329875538769
FDY13,0,-268.08796716699453
FDY13,1,1027.7532642850038
FDY13,5,2655.1791762976136
FDY13,7,1254.7508319302808
FDY13,2,926.823412502529
FDY13,8,1172.3925055275697
FDY13,6,828.727628253441
FDY13,4,58.804067589972874
FDA57,9,1026.0410873200738
FDA57,3,1075.1298097303034
FDA57,0,-837.4911449905685
FDA57,1,458.35008646143046
FDA57,5,2085.77599847404
FDA57,7,685.3476541067075
FDA57,2,357.4202346789557
FDA57,8,602.9893277039962
FDA57,6,259.32445042986774
FDA57,4,-510.5991102336002
FDB52,9,4413.427954421728
FDB52,3,4462.516676831958
FDB52,0,2549.895722111086
FDB52,1,3845.736953563085
FDB52,5,5473.162865575694
FDB52,7,4072.734521208362
FDB52,2,3744.80710178061
FDB52,8,3990.376194805651
FDB52,6,3646.711317531522
FDB52,4,2876.787756868054
FDS07,9,2075.500144888406
FDS07,3,2124.5888672986357
FDS07,0,211.96791257776408
FDS07,1,1507.8091440297626
FDS07,5,3135.2350560423724
FDS07,7,1734.8067116750397
FDS07,2,1406.879292247288
FDS07,8,1652.4483852723286
FDS07,6,1308.7835079982
FDS07,4,538.8599473347319
FDO31,9,1742.3876005403877
FDO31,3,1791.4763229506173
FDO31,0,-121.14463177025436
FDO31,1,1174.6965996817444
FDO31,5,2802.122511694354
FDO31,7,1401.6941673270212
FDO31,2,1073.7667478992696
FDO31,8,1319.33584092431
FDO31,6,975.6709636501816
FDO31,4,205.7474029867135
FDP57,9,1994.8762795883213
FDP57,3,2043.965001998551
FDP57,0,131.34404727767924
FDP57,1,1427.185278729678
FDP57,5,3054.6111907422874
FDP57,7,1654.1828463749548
FDP57,2,1326.2554269472032
FDP57,8,1571.824519972244
FDP57,6,1228.1596426981152
FDP57,4,458.2360820346473
FDO21,9,4022.089113286598
FDO21,3,4071.177835696828
FDO21,0,2158.556880975956
FDO21,1,3454.398112427955
FDO21,5,5081.824024440564
FDO21,7,3681.395680073232
FDO21,2,3353.46826064548
FDO21,8,3599.0373536705206
FDO21,6,3255.3724763963924
FDO21,4,2485.4489157329244
FDW58,9,2079.944362725837
FDW58,3,2129.033085136067
FDW58,0,216.41213041519518
FDW58,1,1512.2533618671937
FDW58,5,3139.679273879803
FDW58,7,1739.2509295124705
FDW58,2,1411.323510084719
FDW58,8,1656.8926031097596
FDW58,6,1313.2277258356312
FDW58,4,543.304165172163
NCL07,9,1031.935686809041
NCL07,3,1081.0244092192706
NCL07,0,-831.5965455016012
NCL07,1,464.24468595039775
NCL07,5,2091.6705979630074
NCL07,7,691.2422535956748
NCL07,2,363.314834167923
NCL07,8,608.8839271929635
NCL07,6,265.219049918835
NCL07,4,-504.7045107446329
FDU12,9,4497.189687902363
FDU12,3,4546.278410312592
FDU12,0,2633.6574555917214
FDU12,1,3929.4986870437197
FDU12,5,5556.9245990563295
FDU12,7,4156.4962546889965
FDU12,2,3828.568835261245
FDU12,8,4074.1379282862863
FDU12,6,3730.473051012157
FDU12,4,2960.5494903486892
FDV47,9,1692.0683374411021
FDV47,3,1741.1570598513317
FDV47,0,-171.46389486954013
FDV47,1,1124.3773365824588
FDV47,5,2751.8032485950685
FDV47,7,1351.3749042277357
FDV47,2,1023.4474847999841
FDV47,8,1269.0165778250246
FDV47,6,925.3517005508961
FDV47,4,155.42813988742796
FDU57,9,2722.2310484032932
FDU57,3,2771.319770813523
FDU57,0,858.6988160926514
FDU57,1,2154.54004754465
FDU57,5,3781.9659595572593
FDU57,7,2381.537615189927
FDU57,2,2053.610195762175
FDU57,8,2299.1792887872157
FDU57,6,1955.5144115130872
FDU57,4,1185.590850849619
FDF02,9,1876.9599213516851
FDF02,3,1926.0486437619147
FDF02,0,13.427689041042868
FDF02,1,1309.2689204930416
FDF02,5,2936.6948325056514
FDF02,7,1536.2664881383187
FDF02,2,1208.339068710567
FDF02,8,1453.9081617356076
FDF02,6,1110.243284461479
FDF02,4,340.31972379801095
DRG13,9,2965.252308590169
DRG13,3,3014.3410310003983
DRG13,0,1101.720076279527
DRG13,1,2397.5613077315256
DRG13,5,4024.987219744135
DRG13,7,2624.5588753768025
DRG13,2,2296.6314559490506
DRG13,8,2542.2005489740914
DRG13,6,2198.5356716999627
DRG13,4,1428.6121110364948
NCN53,9,963.9070903430902
NCN53,3,1012.9958127533198
NCN53,0,-899.6251419675518
NCN53,1,396.2160894844469
NCN53,5,2023.6420014970565
NCN53,7,623.213657129724
NCN53,2,295.28623770197214
NCN53,8,540.8553307270126
NCN53,6,197.1904534528844
NCN53,4,-572.7331072105835
FDI15,9,4366.158249647096
FDI15,3,4415.246972057326
FDI15,0,2502.626017336455
FDI15,1,3798.4672487884536
FDI15,5,5425.8931608010635
FDI15,7,4025.4648164337304
FDI15,2,3697.537397005979
FDI15,8,3943.1064900310193
FDI15,6,3599.441612756891
FDI15,4,2829.5180520934227
NCN17,9,1961.8789913631836
NCN17,3,2010.9677137734132
NCN17,0,98.34675905254153
NCN17,1,1394.18799050454
NCN17,5,3021.6139025171497
NCN17,7,1621.185558149817
NCN17,2,1293.2581387220655
NCN17,8,1538.827231747106
NCN17,6,1195.1623544729775
NCN17,4,425.2387938095094
FDN24,9,1105.145706997035
FDN24,3,1154.2344294072645
FDN24,0,-758.3865253136073
FDN24,1,537.4547061383917
FDN24,5,2164.8806181510013
FDN24,7,764.4522737836687
FDN24,2,436.5248543559169
FDN24,8,682.0939473809574
FDN24,6,338.42907010682893
FDN24,4,-431.494490556639
DRH11,9,1215.7169733021174
DRH11,3,1264.805695712347
DRH11,0,-647.8152590085247
DRH11,1,648.0259724434741
DRH11,5,2275.4518844560835
DRH11,7,875.0235400887511
DRH11,2,547.0961206609993
DRH11,8,792.6652136860398
DRH11,6,449.0003364119116
DRH11,4,-320.92322425155635
FDJ15,9,3350.6974350276378
FDJ15,3,3399.7861574378676
FDJ15,0,1487.1652027169957
FDJ15,1,2783.006434168994
FDJ15,5,4410.432346181604
FDJ15,7,3010.0040018142713
FDJ15,2,2682.0765823865195
FDJ15,8,2927.64567541156
FDJ15,6,2583.9807981374315
FDJ15,4,1814.0572374739636
DRF51,9,775.9693965419644
DRF51,3,825.058118952194
DRF51,0,-1087.5628357686774
DRF51,1,208.2783956833207
DRF51,5,1835.7043076959308
DRF51,7,435.2759633285982
DRF51,2,107.34854390084638
DRF51,8,352.9176369258869
DRF51,6,9.252759651758424
DRF51,4,-760.67080101171
FDO37,9,4045.019002555887
FDO37,3,4094.107724966116
FDO37,0,2181.4867702452448
FDO37,1,3477.328001697243
FDO37,5,5104.753913709853
FDO37,7,3704.3255693425203
FDO37,2,3376.3981499147685
FDO37,8,3621.967242939809
FDO37,6,3278.3023656656806
FDO37,4,2508.3788050022126
FDW10,9,3023.668894918795
FDW10,3,3072.7576173290245
FDW10,0,1160.136662608153
FDW10,1,2455.977894060152
FDW10,5,4083.403806072761
FDW10,7,2682.9754617054286
FDW10,2,2355.048042277677
FDW10,8,2600.6171353027175
FDW10,6,2256.952258028589
FDW10,4,1487.028697365121
DRN37,9,2934.013162311484
DRN37,3,2983.1018847217138
DRN37,0,1070.4809300008421
DRN37,1,2366.3221614528406
DRN37,5,3993.74807346545
DRN37,7,2593.3197290981175
DRN37,2,2265.3923096703656
DRN37,8,2510.9614026954064
DRN37,6,2167.296525421278
DRN37,4,1397.3729647578098
FDA37,9,2385.431281791508
